time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
1932-03-07T11:30:58.130Z,36.2673333,-120.6973333,6,3.12,ml,5,272,1.992,0.52,ci,ci3358630,2016-01-27T18:51:06.370Z,
1932-03-06T01:02:35.020Z,36.3231667,-120.5508333,6,2.9,ml,3,268,1.999,0.95,ci,ci3358626,2016-01-27T18:46:53.840Z,
1932-03-02T03:59:02.500Z,36.143,-121.1516667,6,3.37,ml,5,283,2.065,0.62,ci,ci3358625,2016-01-27T18:46:53.380Z,
1932-03-01T07:10:54.020Z,33.4398333,-116.5355,6,2.6,ml,4,278,0.833,0.48,ci,ci3358624,2016-01-27T18:29:42.510Z,
1932-02-26T03:43:21.450Z,32.5675,-115.6486667,6,3.34,ml,2,328,1.385,0.85,ci,ci3358622,2016-01-27T18:55:35.490Z,
1932-02-26T02:26:39.450Z,32.5045,-115.5348333,6,3.51,ml,2,330,1.493,0.2,ci,ci3358621,2016-01-27T18:46:52.910Z,
1932-02-23T00:13:44.000Z,-58.495,-9.807,10,6.8,mw,,,,,iscgem,iscgem906035,2015-05-13T18:52:43.000Z,
1932-02-21T14:03:27.500Z,32.5,-115.5,6,3.16,ml,3,331,1.523,2.71,ci,ci3358618,2016-01-27T18:46:52.000Z,
1932-02-21T12:20:29.970Z,32.5533333,-115.523,6,2.9,ml,2,336,1.492,0.07,ci,ci3358616,2016-01-27T18:42:19.010Z,
1932-02-21T04:41:12.540Z,37.0791667,-121.1851667,6,3.44,ml,3,294,2.364,0.64,ci,ci3358614,2016-01-27T18:42:18.560Z,
1932-02-20T06:15:49.510Z,34.2563333,-120.9628333,6,3.2,ml,2,348,1.049,0.48,ci,ci3358612,2016-01-27T18:33:55.550Z,
1932-02-16T13:48:55.000Z,-15.957,-179.108,15,6.4,mw,,,,,iscgem,iscgem906025,2015-05-13T18:52:43.000Z,
1932-02-14T17:55:06.130Z,35.0198333,-118.9815,6,2.63,mh,3,260,0.8358,0.33,ci,ci3358594,2016-04-02T13:01:38.924Z,
1932-02-12T02:30:18.990Z,32.5,-115.333,6,3.7,ml,0,360,1.66,0.145,ci,ci3358583,2016-01-27T18:25:50.970Z,
1932-02-12T02:23:23.050Z,32.5,-115.333,6,3.38,ml,0,360,1.66,0.377,ci,ci3358581,2016-01-27T18:51:38.530Z,
1932-02-11T23:11:22.530Z,34.3443333,-116.7998333,12,4.27,mh,4,217,0.5918,0.26,ci,ci3358577,2016-04-02T03:23:20.711Z,
1932-02-09T12:52:43.300Z,31.9436667,-116.3425,6,3.15,mh,3,343,1.198,0.53,ci,ci3358562,2016-04-02T03:23:19.417Z,
1932-02-07T10:08:47.430Z,33.8235,-118.5391667,6,2.94,mh,5,100,0.4456,0.29,ci,ci3358553,2016-04-02T13:01:36.543Z,
1932-02-07T01:58:29.540Z,32.3428333,-118.4708333,6,2.74,ml,4,305,1.151,0.62,ci,ci3358547,2016-01-27T18:47:18.260Z,
1932-02-05T16:44:19.240Z,33.9775,-116.9456667,6,3.21,mh,3,347,0.3575,0.19,ci,ci3358533,2016-04-02T19:15:15.169Z,
1932-02-05T06:47:00.000Z,36,-120.5,6,3.6,ml,0,289.5,1.683,1.983,ci,ci3358532,2016-01-27T18:51:38.030Z,
1932-02-05T04:14:51.230Z,36.0858333,-120.809,6,3.14,mh,4,273,1.87,2.94,ci,ci3358530,2016-04-02T06:34:41.540Z,
1932-02-04T16:02:58.090Z,34.2588333,-119.6263333,0.09,3.43,mh,4,215,0.1957,0.37,ci,ci3358520,2016-04-02T19:15:09.885Z,
1932-02-03T13:30:40.920Z,34.2521667,-117.4538333,7.98,2.83,mh,4,258,0.2661,0.17,ci,ci3358513,2016-04-02T03:23:12.194Z,
1932-02-03T06:16:03.000Z,19.682,-75.677,25,6.7,mw,,,,,iscgem,iscgem906008,2015-05-13T18:52:43.000Z,
1932-02-02T20:52:00.000Z,36.5,-120.5,6,3.66,ml,0,298,1.905,1.283,ci,ci3358509,2016-01-27T18:47:19.170Z,
1932-02-01T01:04:47.250Z,32.6945,-118.677,6,3,mh,4,295,1.21,0.21,ci,ci3358508,2016-04-02T19:15:08.660Z,
1932-01-31T14:29:16.720Z,33.7698333,-118.39,6,3.17,mh,4,228,0.4192,0.25,ci,ci3358506,2016-04-02T09:49:27.465Z,
1932-01-30T00:48:59.960Z,34.6946667,-120.7676667,6,3.22,ml,3,356,0.9049,0.45,ci,ci3358505,2016-01-27T19:00:06.510Z,
1932-01-29T13:41:16.000Z,-6.647,154.255,15,7.2,mw,,,,,iscgem,iscgem905994,2015-05-13T18:52:43.000Z,
1932-01-28T17:17:48.420Z,31.3858333,-116.515,6,4.59,mh,3,335,1.601,0.25,ci,ci3358503,2016-01-27T18:51:32.710Z,
1932-01-26T02:38:23.420Z,34.1493333,-117.3943333,2.98,3,mh,5,254,0.1562,0.17,ci,ci3358502,2016-04-02T03:23:10.532Z,
1932-01-26T02:37:55.440Z,34.1396667,-117.3948333,4.63,3,mh,4,254,0.1467,0.23,ci,ci3358501,2016-04-02T19:15:07.403Z,
1932-01-25T22:57:46.130Z,37.6553333,-118.8358333,6,3,mh,2,347,0.7701,0.12,ci,ci3358499,2016-04-02T00:08:21.495Z,
1932-01-24T03:44:24.000Z,-17.27,167.535,15,6.5,mw,,,,,iscgem,iscgem905988,2015-05-13T18:52:43.000Z,
1932-01-21T03:07:27.100Z,34.0863333,-117.4256667,15.18,3,mh,4,230,0.1015,0.31,ci,ci3358486,2016-04-02T09:49:25.655Z,
1932-01-20T20:21:39.640Z,33.4698333,-118.3005,6,3.5,mh,4,244,0.6854,0.36,ci,ci3358478,2016-04-02T09:49:24.411Z,
1932-01-20T16:29:15.120Z,33.4336667,-118.2481667,6,2.89,mh,3,313,0.7158,0.55,ci,ci3358476,2016-01-27T18:37:57.680Z,
1932-01-17T20:06:58.750Z,33.891,-117.2938333,6,2.74,ml,3,323,0.1227,0.36,ci,ci3358448,2016-01-27T18:46:51.540Z,
1932-01-14T19:35:52.400Z,33.8803333,-118.0941667,6,3,mh,3,268,0.275,0.12,ci,ci3358435,2016-04-02T16:10:45.023Z,
1932-01-14T08:55:49.990Z,34.0575,-118.5965,6,3,mh,3,336,0.3644,0.18,ci,ci3358432,2016-04-02T09:49:23.115Z,
1932-01-14T03:16:22.540Z,36.5446667,-118.0461667,6,3.23,ml,4,183,0.5296,0.3,ci,ci3358429,2016-01-27T19:00:06.040Z,
1932-01-14T00:51:16.690Z,34.1618333,-119.8776667,6,3,mh,3,294,1.415,0.24,ci,ci3358416,2016-04-02T06:34:38.647Z,
1932-01-11T21:08:39.210Z,33.9853333,-117.6728333,6,2.5,mh,3,204,0.2472,0.23,ci,ci3358415,2016-04-02T09:49:19.633Z,
1932-01-11T17:24:33.980Z,31.796,-115.614,6,4,mh,0,341.5,1.749,0.19,ci,ci3361879,2016-01-27T18:51:37.570Z,
1932-01-10T15:39:30.430Z,33.6568333,-116.846,6,3,mh,3,347,0.5541,0.37,ci,ci3358414,2016-04-02T03:23:09.272Z,
1932-01-10T10:44:55.470Z,33.8568333,-117.537,6,3.05,mh,3,256,0.1914,0.26,ci,ci3358412,2016-01-27T18:37:57.200Z,
1932-01-09T10:21:49.000Z,-6.08,154.478,395,6.9,mw,,,,,iscgem,iscgem905976,2015-05-13T18:52:43.000Z,
1932-01-08T02:34:52.400Z,31.943,-115.6528333,6,4,mh,3,351,2.506,0.52,ci,ci3358410,2016-04-02T09:49:18.404Z,
1932-01-07T14:55:44.080Z,32,-116,6,3,mh,3,350,2.3,7.27,ci,ci3358408,2016-04-01T20:53:33.719Z,
1932-01-05T01:54:01.000Z,-27.267,-114.05,10,6.3,mw,,,,,iscgem,iscgem905973,2015-05-13T18:52:43.000Z,
1932-01-03T17:58:11.990Z,32,-116,6,3,mh,2,357,2.3,5.49,ci,ci3358388,2016-04-02T06:34:34.715Z,
1932-01-02T16:42:44.320Z,33.9025,-117.645,6,2.73,ml,3,233,0.2418,0.26,ci,ci3358387,2016-01-27T19:00:05.560Z,
1933-12-30T17:58:57.560Z,33.7991667,-118.1895,6,3.61,ml,4,225,0.3487,0.22,ci,ci3361777,2016-01-27T18:33:55.090Z,
1933-12-29T16:15:58.050Z,31.506,-116.226,6,3.72,ml,3,350,2.663,1.34,ci,ci3361773,2016-01-27T18:29:42.020Z,
1933-12-28T21:05:34.830Z,32.1065,-114.9461667,6,4.21,ml,3,354,2.775,0.61,ci,ci3361769,2016-01-27T18:51:04.510Z,
1933-12-28T00:18:08.140Z,33.7886667,-118.1983333,6,2.67,ml,3,290,0.3596,0.41,ci,ci3361766,2016-01-27T18:42:17.640Z,
1933-12-24T10:45:52.000Z,-3.092,148.866,15,6.3,mw,,,,,iscgem,iscgem905963,2015-05-13T18:52:43.000Z,
1933-12-23T05:35:44.460Z,32.9953333,-116.2605,6,2.92,ml,2,304,0.8459,0.13,ci,ci3361759,2016-01-27T18:55:34.570Z,
1933-12-22T08:18:39.640Z,33.4383333,-116.5478333,6,2.68,ml,4,278,0.8245,0.33,ci,ci3361756,2016-01-27T19:00:04.630Z,
1933-12-22T05:51:36.820Z,34.0108333,-118.945,6,2.86,ml,4,215,0.6568,0.58,ci,ci3361754,2016-01-27T18:46:51.060Z,
1933-12-21T07:50:00.000Z,31.805,-115.723,6,3.02,mh,0,360,1.671,0,ci,ci3361752,2016-01-27T18:51:03.630Z,
1933-12-18T23:12:01.990Z,31.897,-115.641,6,3.05,mh,0,360,1.671,0,ci,ci3361747,2016-01-27T18:55:33.590Z,
1933-12-18T03:04:54.370Z,31.748,-115.703,6,3.39,ml,3,351,2.645,0.81,ci,ci3361746,2016-01-27T18:33:53.150Z,
1933-12-17T23:33:57.380Z,31.333,-116.95,6,3.01,mh,0,360,1.548,0.571,ci,ci3361745,2016-01-27T18:37:55.780Z,
1933-12-15T23:16:57.450Z,33.701,-118.0328333,6,2.79,ml,4,205,0.4609,0.2,ci,ci3361743,2016-01-27T18:55:33.060Z,
1933-12-15T08:48:24.650Z,33.784,-118.209,6,2.71,ml,3,291,0.3649,0.6,ci,ci3361742,2016-01-27T18:46:50.140Z,
1933-12-14T07:16:36.000Z,18.643,-103.47,30,6.3,mw,,,,,iscgem,iscgem905954,2015-05-13T18:52:43.000Z,
1933-12-13T21:23:45.000Z,18.603,-104.474,20,6.6,mw,,,,,iscgem,iscgem905953,2015-05-13T18:52:43.000Z,
1933-12-12T19:57:01.950Z,33.176,-115.397,6,2.94,ml,0,360,1.591,0,ci,ci3361737,2016-01-27T19:00:04.000Z,
1933-12-12T14:11:14.000Z,-4.214,152.981,15,6.4,mw,,,,,iscgem,iscgem905951,2015-05-13T18:52:43.000Z,
1933-12-12T13:56:28.670Z,34.7761667,-121.1566667,6,4.1,ml,4,300,1.235,0.32,ci,ci3361736,2016-01-27T19:00:03.450Z,
1933-12-11T17:44:05.860Z,32.373,-115.4241667,6,3.23,mh,2,333,1.62,0.24,ci,ci3361735,2016-01-27T19:00:02.660Z,
1933-12-11T05:38:44.910Z,32.4756667,-115.4793333,6,2.92,ml,2,330,1.546,0.07,ci,ci3361733,2016-01-27T18:42:16.720Z,
1933-12-10T20:56:01.950Z,33.238,-115.421,6,3.15,mh,0,360,1.584,0,ci,ci3361731,2016-01-27T19:00:02.210Z,
1933-12-10T15:51:24.240Z,32.5958333,-115.377,6,3.71,ml,2,330,1.605,0.44,ci,ci3361732,2016-01-27T18:55:32.580Z,
1933-12-10T01:41:11.500Z,32.593,-115.6225,6,2.95,mh,2,327,1.401,0.93,ci,ci3361730,2016-01-27T18:29:41.050Z,
1933-12-09T22:28:35.030Z,32.8298333,-115.7366667,6,2.79,ml,2,321,1.278,0.37,ci,ci3361729,2016-01-27T18:46:49.680Z,
1933-12-09T12:25:48.570Z,32.4453333,-115.428,6,2.97,mh,2,332,1.596,0.05,ci,ci3361726,2016-01-27T18:55:32.110Z,
1933-12-09T10:43:27.220Z,32.4778333,-115.9995,6,3.09,ml,3,327,1.126,0.48,ci,ci3361725,2016-01-27T19:00:01.730Z,
1933-12-08T04:36:58.840Z,32.3886667,-115.3315,6,4.02,ml,2,333,1.69,0.11,ci,ci3361724,2016-01-27T18:42:16.200Z,
1933-12-07T08:54:28.690Z,32.5796667,-115.2993333,6,3.25,ml,3,331,1.672,0.36,ci,ci3361723,2016-01-27T18:42:15.740Z,
1933-12-06T15:01:56.530Z,33.9391667,-116.772,6,3.28,ml,4,275,0.5044,0.24,ci,ci3361722,2016-01-27T19:00:01.300Z,
1933-12-06T04:57:47.120Z,33.16,-115.362,6,2.78,ml,0,360,1.617,0,ci,ci3361721,2016-01-27T18:42:15.290Z,
1933-12-02T20:05:09.000Z,-51.844,-46.353,10,6.3,mw,,,,,iscgem,iscgem905941,2015-05-13T18:52:43.000Z,
1933-11-29T08:39:45.170Z,31.4596667,-116.2403333,6,4.43,ml,3,349,1.643,0.29,ci,ci3361710,2016-01-27T19:00:00.360Z,
1933-11-28T20:10:56.110Z,35.6966667,-116.0716667,6,2.96,ml,4,264,2.009,0.54,ci,ci3361709,2016-01-27T18:42:14.820Z,
1933-11-28T15:29:47.800Z,33.8646667,-116.8926667,6,2.58,ml,2,358,0.4215,0.69,ci,ci3361708,2016-01-27T18:51:02.730Z,
1933-11-28T11:09:21.000Z,31.81,55.997,10,6.2,mw,,,,,iscgem,iscgem905933,2015-05-13T18:52:43.000Z,
1933-11-27T10:37:10.780Z,36.6375,-115.7643333,6,3.19,ml,2,332,1.831,1.07,ci,ci3361706,2016-01-27T18:33:52.200Z,
1933-11-26T02:40:57.430Z,34.23,-115.8163333,6,3.44,ml,3,313,1.315,0.81,ci,ci3361704,2016-01-27T18:42:14.310Z,
1933-11-24T13:31:49.640Z,34.2446667,-119.7085,6,2.72,ml,3,266,0.1957,0.16,ci,ci3361701,2016-01-27T18:59:59.470Z,
1933-11-22T12:42:26.000Z,-5.641,151.588,35,6.7,mw,,,,,iscgem,iscgem905925,2015-05-13T18:52:43.000Z,
1933-11-22T03:30:22.130Z,33.7773333,-116.474,6,2.57,ml,3,356,0.7803,0.51,ci,ci3361690,2016-01-27T18:29:40.020Z,
1933-11-22T00:05:20.420Z,33.3745,-116.71,6,2.69,ml,4,263,0.6843,0.63,ci,ci3361689,2016-01-27T18:29:39.540Z,
1933-11-21T22:48:04.290Z,33.8008333,-118.0856667,6,2.71,ml,3,278,0.3539,0.36,ci,ci3361688,2016-01-27T18:33:51.710Z,
1933-11-21T05:55:41.860Z,31.7511667,-115.7695,6,3.75,ml,3,342,1.676,0.28,ci,ci3361685,2016-01-27T18:59:59.010Z,
1933-11-20T23:21:35.000Z,73.122,-70.014,15,7.7,mw,,,,,iscgem,iscgem905919,2015-05-13T18:52:43.000Z,
1933-11-20T12:02:15.650Z,33.7428333,-118.2258333,6,2.7,ml,3,296,0.4071,0.51,ci,ci3361682,2016-01-27T18:42:12.960Z,
1933-11-20T10:32:16.280Z,33.8328333,-118.1406667,6,3.5,ml,5,154,0.3158,0.51,ci,ci3361681,2016-01-27T18:51:02.270Z,
1933-11-20T08:43:57.310Z,33.7596667,-118.0805,6,3.49,ml,4,230,0.395,0.41,ci,ci3361677,2016-01-27T18:42:12.090Z,
1933-11-20T07:39:46.120Z,34.6783333,-118.9446667,6,2.88,ml,4,227,0.6784,0.45,ci,ci3361676,2016-01-27T18:46:48.280Z,
1933-11-19T03:23:05.810Z,35.2715,-118.3068333,6,2.62,mh,3,334,1.065,0.66,ci,ci3361670,2016-01-27T18:37:53.010Z,
1933-11-19T03:11:25.000Z,-16.873,167.774,35,6.3,mw,,,,,iscgem,iscgem905917,2015-05-13T18:52:43.000Z,
1933-11-18T13:33:15.830Z,33.3228333,-118.2126667,6,2.74,ml,3,317,0.8242,0.6,ci,ci3361669,2016-01-27T18:29:38.560Z,
1933-11-17T06:38:19.710Z,33.7278333,-118.043,6,2.5,ml,3,282,0.4329,0.14,ci,ci3361667,2016-01-27T18:59:58.110Z,
1933-11-16T10:14:03.850Z,33.7225,-118.223,6,2.65,ml,3,297,0.427,0.34,ci,ci3361665,2016-01-27T18:33:50.800Z,
1933-11-15T16:53:07.240Z,33.9218333,-117.5553333,6,2.61,ml,3,231,0.1657,0.14,ci,ci3361663,2016-01-27T18:46:47.820Z,
1933-11-14T16:38:55.850Z,38,-118.5,6,3.42,ml,0,360,0.9682,0.39,ci,ci3361656,2016-01-27T18:37:52.520Z,
1933-11-13T21:28:04.800Z,33.7898333,-118.2118333,6,3.56,ml,4,160,0.3593,0.42,ci,ci3361652,2016-01-27T18:46:46.420Z,
1933-11-13T01:46:27.250Z,33.727,-118.2035,6,2.5,ml,2,350,0.4212,0.22,ci,ci3361650,2016-01-27T18:33:49.850Z,
1933-11-12T21:46:48.380Z,33.7641667,-118.0283333,6,2.53,ml,2,346,0.4013,0.24,ci,ci3361645,2016-01-27T18:51:00.020Z,
1933-11-11T21:07:14.220Z,35.9193333,-120.904,6,3.18,ml,3,294,2.406,0.53,ci,ci3361643,2016-01-27T18:33:48.940Z,
1933-11-08T03:59:44.550Z,33.438,-117.598,6,2.74,ml,0,352.1,0.8544,0.532,ci,ci3361640,2016-01-27T18:29:38.060Z,
1933-11-08T01:10:14.960Z,38.2428333,-118.4788333,6,4.09,ml,3,332,1.203,0.09,ci,ci3361638,2016-01-27T18:59:56.730Z,
1933-11-07T14:56:30.720Z,31.3718333,-116.5248333,6,4.12,ml,3,356,1.611,1.36,ci,ci3361635,2016-01-27T18:46:45.920Z,
1933-11-07T13:18:01.970Z,33.145,-116.265,6,2.84,mh,0,360,0.8773,0,ci,ci3361632,2016-01-27T18:37:52.040Z,
1933-11-06T04:08:48.760Z,31.68,-115.796,6,3.4,ml,2,358,3.17,0.93,ci,ci3361627,2016-01-27T18:59:55.830Z,
1933-11-02T12:27:03.000Z,51.995,-175.927,45,6.3,mw,,,,,iscgem,iscgem905894,2015-05-13T18:52:43.000Z,
1933-10-31T17:57:15.320Z,33.8278333,-118.1616667,6,2.73,ml,3,284,0.3199,0.36,ci,ci3361618,2016-01-27T18:33:48.050Z,
1933-10-30T15:01:25.310Z,37.603,-118.9285,6,2.92,ml,2,343,0.781,0.05,ci,ci3361615,2016-04-02T19:14:44.252Z,
1933-10-30T14:12:01.970Z,33.043,-115.837,6,2.63,mh,0,360,1.205,0,ci,ci3361614,2016-01-27T18:33:47.610Z,
1933-10-30T13:42:12.640Z,32.9153333,-115.6863333,6,3.25,ml,2,321,1.32,0.45,ci,ci3361613,2016-01-27T18:42:11.140Z,
1933-10-30T11:13:01.960Z,32.79,-115.79,6,2.74,mh,0,360,1.235,0,ci,ci3361612,2016-01-27T18:37:50.580Z,
1933-10-30T11:04:01.910Z,32.399,-115.994,6,2.73,mh,0,360,1.16,0,ci,ci3361611,2016-01-27T18:55:30.100Z,
1933-10-30T10:59:02.120Z,33.1586667,-115.5848333,6,4.04,ml,2,319,1.433,0.2,ci,ci3361610,2016-01-27T18:33:47.130Z,
1933-10-30T01:56:45.330Z,32.9135,-119.5321667,6,3.7,ml,5,265,1.531,0.47,ci,ci3361609,2016-01-27T18:55:29.610Z,
1933-10-29T17:11:45.550Z,31.4831667,-116.1053333,6,3.36,ml,2,348,1.686,0.25,ci,ci3361607,2016-01-27T18:33:46.690Z,
1933-10-29T16:13:03.790Z,31.2011667,-115.6785,6,4.12,ml,4,348,2.13,0.63,ci,ci3361606,2016-01-27T18:59:55.370Z,
1933-10-29T09:31:31.820Z,33.7066667,-116.7271667,6,2.63,ml,4,269,0.6107,0.48,ci,ci3361604,2016-01-27T18:55:29.140Z,
1933-10-28T20:15:03.700Z,33.6763333,-117.94,6,2.57,ml,3,283,0.5086,0.29,ci,ci3361601,2016-01-27T18:37:50.120Z,
1933-10-28T03:16:01.020Z,33.8085,-116.2988333,6,2.77,ml,3,355,0.9143,0.45,ci,ci3361598,2016-01-27T18:50:58.690Z,
1933-10-27T22:26:25.290Z,33.2381667,-118.237,6,2.86,ml,3,320,0.9096,0.38,ci,ci3361596,2016-01-27T18:50:58.240Z,
1933-10-26T21:49:37.990Z,33.384,-117.457,6,2.74,ml,2,353,0.6117,0.85,ci,ci3361589,2016-01-27T18:55:28.190Z,
1933-10-26T12:07:04.000Z,-60.213,-58.67,10,6.6,mw,,,,,iscgem,iscgem905889,2015-05-13T18:52:43.000Z,
1933-10-25T19:25:38.670Z,34.2485,-119.6293333,6,3.33,ml,4,243,0.2044,0.47,ci,ci3361587,2016-01-27T18:33:45.270Z,
1933-10-25T07:08:48.800Z,34.0486667,-118.3295,6,2.54,ml,2,360,0.1648,0.09,ci,ci3361584,2016-01-27T18:37:49.630Z,
1933-10-25T07:02:43.070Z,33.9746667,-118.5041667,6,3.1,ml,2,281,0.3263,0.04,ci,ci3361583,2016-01-27T18:46:43.940Z,
1933-10-25T07:00:46.500Z,33.954,-118.1446667,7.72,4.04,ml,6,146,0.1952,0.25,ci,ci3361582,2016-01-27T18:59:54.460Z,
1933-10-23T22:14:33.460Z,31.115,-117,6,3.39,mh,0,360,1.757,1.141,ci,ci3361578,2016-01-27T18:59:53.580Z,
1933-10-23T15:42:06.610Z,31.43,-117.097,6,3.97,ml,3,347,1.435,0.82,ci,ci3361577,2016-01-27T18:33:44.840Z,
1933-10-23T09:17:19.630Z,33.897,-118.427,6,2.76,ml,3,264,0.3287,1.44,ci,ci3361575,2016-01-27T18:29:35.740Z,
1933-10-21T04:06:12.920Z,33.4273333,-116.8045,6,3.43,ml,3,266,0.6772,0.31,ci,ci3361571,2016-01-27T18:55:26.790Z,
1933-10-20T16:10:11.980Z,31.0966667,-116.2538333,6,4.03,ml,2,352,1.956,0.38,ci,ci3361569,2016-01-27T18:59:53.100Z,
1933-10-20T09:13:58.890Z,31.7873333,-115.8213333,6,3.14,ml,2,342,1.619,0.48,ci,ci3361568,2016-01-27T18:37:49.170Z,
1933-10-19T01:53:32.910Z,33.8066667,-118.325,6,2.68,ml,3,304,0.3641,0.29,ci,ci3361565,2016-01-27T18:33:44.380Z,
1933-10-18T06:24:54.050Z,33.5066667,-117.6268333,6,2.58,ml,3,302,0.5288,0.61,ci,ci3361559,2016-01-27T18:33:43.920Z,
1933-10-16T18:32:45.190Z,32.5058333,-115.1851667,6,3.34,ml,2,333,1.781,0.51,ci,ci3361551,2016-01-27T18:59:52.590Z,
1933-10-15T14:01:39.200Z,35.3476667,-119.1195,6,2.91,ml,5,201,1.029,0.74,ci,ci3361546,2016-01-27T18:29:33.840Z,
1933-10-14T20:02:21.030Z,31.78,-115.9238333,6,3.63,ml,2,343,1.561,0.24,ci,ci3361541,2016-01-27T18:46:43.490Z,
1933-10-13T21:30:22.750Z,33.8188333,-118.2918333,6,2.71,ml,3,300,0.3437,0.32,ci,ci3361537,2016-01-27T18:42:09.320Z,
1933-10-11T17:18:42.160Z,34.0623333,-118.5446667,6,2.56,ml,3,218,0.3216,0.28,ci,ci3361528,2016-01-27T18:37:47.790Z,
1933-10-09T18:05:56.760Z,33.819,-118.2608333,6,2.52,ml,3,296,0.3369,0.25,ci,ci3361519,2016-01-27T18:59:49.790Z,
1933-10-09T17:21:28.280Z,33.8071667,-118.2003333,6,2.74,ml,3,290,0.3413,0.42,ci,ci3361517,2016-01-27T18:59:49.330Z,
1933-10-09T15:56:10.820Z,33.834,-118.132,6,3.13,ml,5,221,0.3153,0.39,ci,ci3361516,2016-01-27T18:59:48.840Z,
1933-10-09T00:21:45.010Z,33.6621667,-118.3496667,6,2.72,ml,3,309,0.5072,0.13,ci,ci3361511,2016-01-27T18:46:42.580Z,
1933-10-08T05:36:33.970Z,33.7496667,-118.3411667,6,2.56,ml,3,307,0.4221,0.23,ci,ci3361509,2016-01-27T18:33:42.100Z,
1933-10-07T19:14:31.960Z,33.7805,-118.1801667,6,2.96,ml,3,289,0.3671,0.39,ci,ci3361507,2016-01-27T18:46:42.120Z,
1933-10-06T09:02:09.370Z,33.2875,-118.3563333,6,2.65,ml,3,321,0.8725,0.16,ci,ci3361495,2016-01-27T18:55:22.540Z,
1933-10-06T01:45:22.010Z,33.7903333,-118.178,6,2.91,ml,3,288,0.3572,0.39,ci,ci3361491,2016-01-27T18:50:55.510Z,
1933-10-05T22:20:25.430Z,33.131,-115.9598333,6,2.99,ml,2,310,1.12,0.42,ci,ci3361487,2016-01-27T18:50:55.050Z,
1933-10-05T20:35:45.450Z,33.7905,-118.2895,6,3.52,ml,4,239,0.3703,0.47,ci,ci3361485,2016-01-27T18:42:07.830Z,
1933-10-05T20:20:23.430Z,33.4595,-116.738,6,3,ml,3,261,0.7354,0.39,ci,ci3361484,2016-01-27T18:46:41.220Z,
1933-10-05T17:12:54.510Z,32.7848333,-115.6675,6,3.43,ml,2,323,1.338,0.18,ci,ci3361483,2016-01-27T18:59:47.050Z,
1933-10-05T16:33:42.440Z,32.6998333,-115.7148333,6,3.15,ml,2,324,1.307,0.02,ci,ci3361482,2016-01-27T18:37:46.430Z,
1933-10-05T16:00:01.930Z,32.75,-115.667,6,3.02,ml,0,360,1.341,0,ci,ci3361481,2016-01-27T18:42:07.380Z,
1933-10-05T12:29:08.140Z,32.5245,-115.4716667,6,3,ml,2,330,1.541,0.52,ci,ci3361477,2016-01-27T18:46:40.790Z,
1933-10-05T10:45:28.780Z,34.0216667,-117.206,14.79,3.9,ml,7,198,0.1435,0.47,ci,ci3361474,2016-01-27T18:33:41.190Z,
1933-10-04T22:00:01.550Z,38.0791667,-118.7478333,6,3.7,ml,2,356,1.103,0.88,ci,ci3361468,2016-01-27T18:33:40.730Z,
1933-10-04T10:24:10.180Z,33.802,-118.391,6,3.21,ml,3,335,0.3909,1.33,ci,ci3361460,2016-01-27T18:42:06.930Z,
1933-10-04T06:45:01.930Z,36.117,-116.079,6,2.67,mh,0,360,2.607,0,ci,ci3361459,2016-01-27T18:59:45.670Z,
1933-10-03T22:31:57.070Z,33.832,-118.1358333,6,2.55,ml,3,280,0.317,0.42,ci,ci3361456,2016-01-27T18:50:53.680Z,
1933-10-03T22:22:50.890Z,33.7926667,-118.1408333,6,2.97,ml,3,284,0.3558,0.47,ci,ci3361455,2016-01-27T18:42:06.480Z,
1933-10-03T20:36:44.780Z,33.7696667,-118.3005,6,2.63,ml,2,302,0.3928,0.04,ci,ci3361453,2016-01-27T18:46:39.840Z,
1933-10-03T20:34:24.630Z,34.7641667,-117.9843333,6,2.71,ml,2,311,0.6333,0.51,ci,ci3361452,2016-01-27T18:55:21.660Z,
1933-10-03T12:06:29.440Z,33.7973333,-118.1585,6,2.75,ml,4,224,0.3504,0.39,ci,ci3361449,2016-01-27T18:33:40.270Z,
1933-10-03T05:54:32.640Z,33.8053333,-118.1975,6,2.8,ml,3,289,0.3429,0.39,ci,ci3361445,2016-01-27T18:55:21.200Z,
1933-10-02T22:36:33.370Z,33.8318333,-118.1715,6,3.02,ml,4,219,0.3158,0.34,ci,ci3361436,2016-01-27T18:46:39.310Z,
1933-10-02T21:55:53.050Z,33.839,-118.3301667,6,3.05,ml,4,247,0.3357,0.27,ci,ci3361433,2016-01-27T18:33:39.360Z,
1933-10-02T18:23:03.990Z,33.7908333,-118.2211667,6,2.54,ml,3,293,0.3591,0.34,ci,ci3361430,2016-01-27T18:46:38.850Z,
1933-10-02T17:30:05.690Z,33.835,-118.212,6,3.38,ml,5,157,0.3145,0.45,ci,ci3361427,2016-01-27T18:29:31.450Z,
1933-10-02T16:52:57.900Z,32.6663333,-115.3575,6,3.56,ml,2,329,1.61,0.02,ci,ci3361425,2016-01-27T18:37:44.570Z,
1933-10-02T16:16:53.210Z,33.8176667,-118.202,6,2.53,ml,3,289,0.3309,0.42,ci,ci3361429,2016-01-27T18:29:30.960Z,
